Actinia equina
Prionospio cirrifera
Atalodoris depressa
Branchiostoma lanceolatum
Ceratium tripos
Ophelia limacina
Cothurnia maritima
Thalassiosira levanderi
Chaetoceros convolutus
Chaetoceros compressus
Odontella aurita
Chaetoceros similis
Thalassiosira decipiens
Gymnodinium rhomboides
Nephtys hombergii
Chaetoceros ceratosporus
Calanus helgolandicus
Pleuromamma piseki
Tripos platycornis
Levinsenia uncinata
Proboscia inermis
Dinophysis acuta
Eumida sanguinea
Ammodytes marinus
Cylindrotheca closterium
Platichthys flesus
Paralia sulcata
Synchaeta monopus
Odontella regia
Gonatus fabricii
Chaetozone setosa
Turrisipho moebii
Heterotanais oerstedii
Candacia simplex
Paradoneis eliasoni
Bosmina (Eubosmina) coregoni
Gammarus zaddachi
Protoperidinium divergens
Asymmetron lucayanum
Rhodomonas marina
Gymnodinium corollarium
Salmo trutta
Salmo salar
Callipallene brevirostris
Zoothamnium pelagicum
Heterocapsa rotundata
Pholoe assimilis
Pronoctiluca pelagica
Calanus hyperboreus
Mallotus villosus
Fragilariopsis pseudonana
Nitzschia seriata
Chironomus aprilinus
Liljeborgia fissicornis
Parafavella denticulata
Nitzschia delicatissima
Triceratium favus
Cymbomonas tetramitiformis
Gyrodinium wulffii
Gyrodinium fusiforme
Hippoglossoides platessoides
Tripos horridus
Tripos trichoceros
Globigerinoides ruber
Haliclona (Haliclona) oculata
Pseudo-nitzschia pungens
Pseudopolydora pulchra
Edwardsia danica
Cyclopterus lumpus
Gammarus locusta
Sagitta bipunctata
Tintinnopsis baltica
Chaetoceros didymus
Pleurosigma normanii
Nitzschia longissima
Tripos bucephalus
Spirulina subsalsa
Nematopsides vigilans
Preperidinium meunieri
Laonome kroyeri
Spio goniocephala
Orthosira angulata
Globigerina bulloides
Syngnathus typhle
Oblea rotunda
Halisarca dujardinii
Paradoneis lyra
Rhizosolenia imbricata
Microphthalmus aberrans
Paraonis fulgens
Eucalanus hyalinus
Heterosigma akashiwo
Parvicardium pinnulatum
Rhizosolenia fragillissima
Cerataulina bergonii
Gyrodinium flagellare
Thunnus obesus
Delectopecten vitreus
Zoarces viviparus
Piscicola geometra
Euchirella rostrata
Pinnularia directa
Ciona intestinalis
Eudorella truncatula
Ophelina abranchiata
Monoculodes latimanus
Onoba aculeus
Lekanesphaera hookeri
Pseudocalanus elongatus
Limacina retroversa
Dyopedos monacanthus
Corethron criophilum
Candacia armata
Neocalanus gracilis
Thalassiosira eccentrica
Neoturris pileata
Meganyctiphanes norvegica
Peracle elata
Brachyscelus crusculum
Laonice cirrata
Calanus finmarchicus
Euchaeta acuta
Pontoporeia femorata
Ctenocalanus vanus
Prorocentrum micans
Tenuitella parkerae
Thalassionema nitzschioides
Tintinnopsis subacuta
Syndendrium diadema
Fritillaria borealis
Porosira glacialis
Chaetoceros septentrionalis
Acartia (Acartiura) discaudata
Ditylum brightwellii
Thalassiosira rotula
Astarte elliptica
Eulalia bilineata
Mysis mixta
Laomedea flexuosa
Melanogrammus aeglefinus
Cribrostomoides subglobosus
Navicula planamembranacea
Discorbinella bertheloti
Tritia reticulata
Euchaeta marina
Tumidochelia dentifera
Amphitrite cirrata
Metridia longa
Synura uvella
Idotea balthica
Cerastoderma edule
Nitzschia cylindrus
Hyperia galba
Polydora cornuta
Ethmodiscus punctiger
Praunus flexuosus
Karlodinium veneficum
Prymnesium polylepis
Chaetoceros constrictus
Lumpenus lampretaeformis
Belone belone
Paraeuchaeta norvegica
Fragilidium subglobosum
Thalassiosira antarctica
Temora longicornis
Halosphaera viridis
Chaetoceros curvisetus
Podon intermedius
Coscinodiscus radiatus
Chirundina streetsii
Arctica islandica
Turborotalita quinqueloba
Dicrateria rotunda
Heterorhabdus papilliger
Haloptilus longicornis
Nyctiphanes couchii
Gymnodinium marinum
Metridia lucens
Tripos candelabrum
Navicula transitans
Limanda limanda
Aricidea (Acmira) cerrutii
Paramphinome jeffreysii
Rhizosolenia fragilissima
Undinula vulgaris
Kryptoperidinium triquetrum
Pseudopedinella pyriformis
Acartia (Acanthacartia) tonsa
Nannocalanus minor
Eucratea loricata
Opercularella lacerata
Praunus inermis
Palaemon serratus
Acantholabrus palloni
Themisto abyssorum
Lekanesphaera rugicauda
Chaetoceros borealis
Ledella sublevis
Eucalanus elongatus
Globigerinita glutinata
Fabricia stellaris
Procerodes littoralis
Melosira arctica
Clytia hemisphaerica
Binuclearia lauterbornii
Chaetoceros castracanei
Pseudoscourfieldia marina
Crangon crangon
Pseudo-nitzschia delicatissima
Facelina bostoniensis
Oikopleura (Vexillaria) dioica
Trisopterus luscus
Harpinia antennaria
Chaetoceros simplex
Bradabyssa villosa
Macoma balthica
Terschellingia longicaudata
Vibrio paxillifer
Crithionina pisum
Saccorhiza ramosa
Hyas araneus
Ischyrocerus anguipes
Cyclotella choctawhatcheeana
Planispirinoides bucculentus
Parafissurina lateralis
Solea solea
Tripos muelleri
Tripos lineatus
Leucocryptos marina
Conchoecissa imbricata
Xiphias gladius
Hemidinium nasutum
Gymnodinium aureolum
Skeletonema marinoi
Microsetella norvegica
Odontella mobiliensis
Tripos hexacanthus
Undeuchaeta major
Daptonema oxycerca
Protocystis tridens
Pseudo-nitzschia australis
Paracanthonchus longicaudatus
Pleuromamma abdominalis
Cassidulina reniforme
Cystammina pauciloculata
Apedinella radians
Gymnodinium japonicum
Eucampia groenlandica
Rhizosolenia flaccida
Cochlodinium pupa
Actinomma trinacria
Thysanoessa inermis
Hyalinea balthica
Planulina ariminensis
Cryptomonas erosa
Ilyarachna hirticeps
Idunella aeqvicornis
Ebria tripartita
Chaetoceros decipiens
Protoperidinium conicum
Trachurus trachurus
Dinophysis acuminata
Gymnodinium roseostigma
Challengeron heteracanthum
Gymnodinium arcticum
Scophthalmus rhombus
Globorotalia truncatulinoides
Teleaulax acuta
Amylax triacantha
Globigerinita uvula
Chaetoceros concavicornis
Sprattus sprattus
Calanoides carinatus
Trifarina angulosa
Protoperidinium pellucidum
Jaera (Jaera) albifrons
Tripos furca
Microlaimus honestus
Coscinodiscus oculus-iridis
Melosira catenata
Impagidinium pallidum
Raspailia (Clathriodendron) hispida
Holothuria (Panningothuria) forskali
Pomatoschistus minutus
Arrhis phyllonyx
Thalassiothrix longissima
Gastrosaccus spinifer
Coscinodiscus angustelineatus
Crisilla semistriata
Cancer pagurus
Porella compressa
Rissoa membranacea
Prionospio fallax
Favulina hexagona
Pseudopedinella elastica
Halarachnion ligulatum
Labrus mixtus
Tripos compressus
Manayunkia aestuarina
Arnoglossus laterna
Ophelia borealis
Ophiothrix fragilis
Bicosoeca gracilipes
Conopeum reticulum
Morchellium argus
Ennucula tenuis
Tintinnopsis fistularis
Metopa borealis
Scaphander lignarius
Coronia undulata
Diastylis rathkei
Aglantha digitale
Chaetoceros crinitus
Littorina littorea
Idotea chelipes
Alexandrium minutum
Henricia oculata
Ammoglobigerina globigeriniformis
Arnoglossus imperialis
Chaetoceros danicus
Eutreptiella gymnastica
Myxilla (Myxilla) incrustans
Gammarus salinus
Escharoides coccinea
Pullenia subcarinata
Magelona alleni
Hormosinelloides guttifer
Textularia sagittula
Trisopterus minutus
Asterias rubens
Eutrigla gurnardus
Miracia efferata
Sabellaria spinulosa
Discanomalina semipunctata
Clunio balticus
Beroe ovata
Alcyonium digitatum
Sertularella gayi
Potamopyrgus antipodarum
Pariambus typicus
Halocladius variabilis
Favulina melo
Pseudocalanus minutus
Halecium halecinum
Haliclona (Halichoclona) fistulosa
Cetorhinus maximus
Andaniopsis pectinata
Aldisa zetlandica
Chaetoceros eibenii
Cellaria fistulosa
Aplysia punctata
Thorogobius ephippiatus
Bylgides sarsi
Polydora ciliata
Globorotalia (Truncorotalia) crassaformis
Copilia lata
Bolivinellina pseudopunctata
Maldane sarsi
Chaetoceros lauderi
Rhizosolenia truncata
Fragilaria unipunctata
Rupertina stabilis
Rhizosolenia indica
Reussoolina apiculata
Gyroidina orbicularis
Polystomammina nitida
Podocoryna carnea
Tintinnopsis cylindrica
Favella ehrenbergii
Systellaspis debilis
Ensis leei
Thalassionema frauenfeldii
Medicorophium affine
Bugula neritina
Cibicidoides pseudoungerianus
Farranula rostrata
Jaera (Jaera) ischiosetosa
Dictyocha fibula
Lauderia mediterranea
Ophiura sarsii
Ocenebra erinaceus
Candacia ethiopica
Limapontia depressa
Enipo kinbergi
Onychoteuthis banksii
Notholca striata
Cochlodinium schuettii
Ditrichocorycaeus anglicus
Protoperidinium steinii
Parasergestes armatus
Trochammina nana
Aetideopsis armata
Chaetoceros radians
Sarsia tubulosa
Gardinerosergia splendens
Lobatula lobatula
Rissoa violacea
Tintinnopsis brandti
Pseudosphyrapus anomalus
Yoldiella lucida
Allosergestes pectinatus
Reophax fusiformis
Harpinia abyssi
Fissurina marginata
Nephtys pente
Diastylis lucifera
Mikroconchoecia acuticosta
Carcharias taurus
Pseudo-nitzschia pseudodelicatissima
Epistominella exigua
Spisula solida
Denticella turgida
Katablepharis remigera
Diaphana minuta
Appendicularia sicula
Actinoptychus splendens
Nicomache (Nicomache) minor
Schmidingerella serrata
Enhydrosoma sarsi
Gyrosigma tenuirostrum
Heterocapsa niei
Musculus niger
Skeletonema subsalsum
Laevidentalina communis
Oolina apiopleura
Chtenopteryx sicula
Tripos gibberus
Eurydice pulchra
Coscinodiscus subbulliens
Polyphysia crassa
Akanthophoreus gracilis
Nucula nitidosa
Rhodine gracilior
Protoperidinium granii
Crossaster papposus
Corymorpha nutans
Sthenelais boa
Aglaophenia tubulifera
Praxillella affinis
Abra nitida
Pollachius virens
Tonicella marmorea
Doto maculata
Ampharete falcata
Adalaria proxima
Ascidia conchilega
Protodorvillea kefersteini
Venus verrucosa
Leucosolenia botryoides
Ulva prolifera
Ceramium tenuicorne
Leucothoe lilljeborgi
Grania maricola
Ophiocten gracilis
Halcampoides abyssorum
Acanthodoris pilosa
Patella pellucida
Macomangulus tenuis
Thyonidium drummondii
Pentapharsodinium dalei
Cribroelphidium albiumbilicatum
Jaculella acuta
Ecrobia ventrosa
Schizymenia dubyi
Nematomenia banyulensis
Tolypammina vagans
Ascidiella scabra
Liocarcinus corrugatus
Tritia incrassata
Pseudosyllis brevipennis
Callionymus lyra
Lucinoma borealis
Leptognathia paramanca
Musculus subpictus
Stainforthia fusiformis
Microstomus kitt
Harmothoe extenuata
Timoclea ovata
Inachus leptochirus
Scoletoma fragilis
Trivia monacha
Ulva lactuca
Gobius paganellus
Acidostoma obesum
Cribrilina punctata
Ougia subaequalis
Centraloecetes striatus
Processa canaliculata
Clelandella miliaris
Spisula elliptica
Raja montagui
Prionospio dubia
Goniadella gracilis
Lychaete pygmaea
Ophlitaspongia papilla
Fissurina annectens
Turbonilla lactea
Pyrgiscus crenatus
Sertularella polyzonias
Mycale (Aegogropila) rotalis
Limatula subauriculata
Portatrochammina karica
Prorocentrum cordatum
Cryptopleura ramosa
Dexamine spinosa
Paraleptopentacta elongata
Phyllodoce laminosa
Leptognathia breviremis
Nephtys longosetosa
Photis longicaudata
Philine punctata
Gattyana cirrhosa
Cossura soyeri
Podolampas spinifer
Protoperidinium pedunculatum
Diastylis tumida
Protoperidinium bipes
Plagioselmis prolonga
Eucytherura delineata
Abyssoninoe hibernica
Serpula vermicularis
Semibalanus balanoides
Hartlaubella gelatinosa
Phaxas pellucidus
Golfingia (Golfingia) margaritacea
Ruppia cirrhosa
Corophium volutator
Hydractinia echinata
Eunereis longissima
Spio filicornis
Axius stirhynchus
Patella vulgata
Nonionella auricula
Cylista ornata
Synoicum incrustatum
Pista mediterranea
Sertularella rugosa
Pauliella taeniata
Cribrostomoides jeffreysii
Chondria dasyphylla
Liparis liparis
Leptosynapta inhaerens
Centrolabrus exoletus
Pisidia longicornis
Pyura microcosmus
Emarginula fissura
Alaria esculenta
Colaconema gynandrum
Leptocylindrus danicus
Styela clava
Ditrupa arietina
Nephtys assimilis
Iphimedia minuta
Emarginula crassa
Saccammina socialis
Ectocarpus fasciculatus
Gammaropsis maculata
Chelonia mydas
Balanus balanus
Metacallophyllis laciniata
Ptilota gunneri
Ophiura ophiura
Bulimina marginata
Nitzschia pungens
Gouldia minima
Anapagurus chiroacanthus
Pseudomystides limbata
Jassa marmorata
Pleurobrachia rhodopis
Synchelidium maculatum
Clavodorum kristiani
Goniada norvegica
Melanella alba
Margarites helicinus
Axinella damicornis
Uromunna petiti
Cheirocratus intermedius
Gloiosiphonia capillaris
Alcyonium coralloides
Ophiopsila aranea
Membranipora membranacea
Pagurus cuanensis
Obelia dichotoma
Krithe minima
Aglaothamnion tripinnatum
Impagidinium sphaericum
Planocera pellucida
Venus casina
Metaphoxus simplex
Drachiella spectabilis
Polyophthalmus pictus
Cuspidaria cuspidata
Astacilla dilatata
Leucosolenia variabilis
Geitodoris planata
Amphidinium extensum
Didemnum maculosum
Iphinoe serrata
Pontosphaera pellucida
Parafissurina fusuliformis
Caretta caretta
Cuthona nana
Iphimedia obesa
Rostanga rubra
Smittoidea reticulata
Squalus acanthias
Idotea linearis
Sauvageaugloia divaricata
Globigerinoides subquadratus
Crisidia cornuta
Austrominius modestus
Syracosphaera pulchra
Comarmondia gracilis
Pandora inaequivalvis
Calliblepharis ciliata
Haliclona (Haliclona) urceolus
Quinquecuspis concretum
Gyrodinium pingue
Clathrina coriacea
Malmgrenia lunulata
Pilumnus hirtellus
Bolinopsis infundibulum
Oestergrenia digitata
Eusyllis blomstrandi
Thuiaria articulata
Impagidinium aculeatum
Parougia eliasoni
Nereina finmarchica
Gymnangium montagui
Bathysiphon flexibilis
Seabrookia pellucida
Pyrgoella sphaera
Astacilla damnoniensis
Oithona nana
Trivia arctica
Aporrhais pespelecani
Aphrodita aculeata
Reophax micaceus
Islandiella norcrossi
Amphorina pallida
Doto millbayana
Phascolion (Phascolion) strombus
Sthenelais limicola
Gonyaulax gracilis
Chamelea striatula
Capulus ungaricus
Graneledone verrucosa
Asterionella formosa
Labidoplax buskii
Cochlodinium adriaticum
Okenia elegans
Dipolydora saintjosephi
Ophelina cylindricaudata
Cytheropteron inflatum
Fissurina semimarginata
Cytheropteron nodosoalatum
Ulva compressa
Cylista lacerata
Spermothamnion repens
Kellia suborbicularis
Impagidinium strialatum
Buccella floriformis
Scytosiphon lomentaria
Anomia ephippium
Limatula gwyni
Poropila dubia
Cuthonella concinna
Centropages hamatus
Bonnemaisonia asparagoides
Labrus bergylta
Phymatolithon calcareum
Marthasterias glacialis
Cerianthus lloydii
Liocarcinus depurator
Mytilus edulis
Chaetozone zetlandica
Terebellides stroemii
Vitreolina philippi
Anseropoda placenta
Galathea nexa
Malmgrenia mcintoshi
Acanthocardia aculeata
Paramphitrite birulai
Maerella tenuimana
Nymphon gracile
Neanthes fucata
Syllidia armata
Calanus glacialis
Scrippsiella acuminata
Tripos longipes
Obelia geniculata
Amalosoma eddystonense
Xestoleberis depressa
Chirolophis ascanii
Omalosecosa ramulosa
Ampharete finmarchica
Sphaerosyllis bulbosa
Macrochaeta clavicornis
Musculus discors
Rhodymenia ardissonei
Desmacidon fruticosum
Araphura brevimanus
Arenicola marina
Operculodinium centrocarpum
Chylocladia verticillata
Aplidium turbinatum
Metaphoxus fultoni
Noctiluca scintillans
Anguilla anguilla
Ampharete octocirrata
Spinachia spinachia
Hormathia coronata
Grantia compressa
Rissoa parva
Myxilla (Myxilla) rosacea
Cylista troglodytes
Molva molva
Heterorhabdus norvegicus
Modiolula phaseolina
Notoplana atomata
Baffinicythere howei
Microjassa cumbrensis
Odontosyllis ctenostoma
Anemonactis mazeli
Pusillina sarsii
Epizoanthus papillosus
Mysta picta
Hippolyte prideauxiana
Galathea dispersa
Polymastia penicillus
Viscosia cobbi
Theristus flevensis
Pseudosuberites sulphureus
Pagurus pubescens
Lithothamnion corallioides
Eumida ockelmanni
Callithamnion corymbosum
Peringia ulvae
Retusa obtusa
Dinophysis caudata
Daptonema invagiferoum
Tripos belone
Processa nouveli
Streblospio benedicti
Rhodine loveni
Desmarestia viridis
Ampharete petersenae
Jasmineira caudata
Eubranchus tricolor
Porphyropsis coccinea
Chone infundibuliformis
Edwardsiella carnea
Catriona gymnota
Porcellana platycheles
Terschellingia communis
Chaetozone christiei
Cryptosula pallasiana
Janua heterostropha
Rhizoclonium tortuosum
Pleonexes helleri
Axinella infundibuliformis
Thracia pubescens
Sphaerodorum gracilis
Euchone rubrocincta
Dichromadora hyalocheile
Golfingia (Golfingia) elongata
Centraloecetes kroyeranus
Amphiduros fuscescens
Achradina pulchra
Rhizosolenia styliformis
Centropages typicus
Pawsonia saxicola
Pollachius pollachius
Acromegalomma vesiculosum
Mysia undata
Dipolydora coeca
Exogone verugera
Spiophanes bombyx
Prochromadorella ditlevseni
Gymnodinium najadeum
Oxydromus flexuosus
Trilobatus sacculifer
Gonyaulax spinifera
Hermesinum adriaticum
Coryne eximia
Plocamium cartilagineum
Lutraria lutraria
Apoglossum ruscifolium
Lomentaria clavellosa
Kroyera carinata
Ulva linza
Zeugopterus norvegicus
Neptunea antiqua
Rutilus rutilus
Thoracosphaera heimii
Halopteris filicina
Aeolidia papillosa
Nereiphylla lutea
Lamellaria perspicua
Harmothoe glabra
Ethmolaimus hirsutus
Sphaerodoridium claparedii
Cyathura carinata
Saccorhiza polyschides
Praxillura longissima
Siphonolaimus ewensis
Coccolithus pelagicus
Lysianassa ceratina
Luidia sarsii
Escharina johnstoni
Hemimycale columella
Leathesia marina
Carradoriella elongata
Ophelina modesta
Subadyte pellucida
Jania rubens
Alcyonidium gelatinosum
Escharella variolosa
Natatolana borealis
Leptochiton cancellatus
Baldia johnstoni
Idotea pelagica
Caryophyllia (Caryophyllia) smithii
Polycera quadrilineata
Saxicavella jeffreysi
Mediomastus fragilis
Ascophyllum nodosum
Jassa falcata
Neogloboquadrina pachyderma
Bryopsis hypnoides
Zeus faber
Spio martinensis
Peresiella clymenoides
Bougainvillia principis
Acanthephyra pelagica
Melinna palmata
Rhizosolenia acuminata
Pleuromamma xiphias
Cribrilaria innominata
Molgula citrina
Hermania scabra
Parexogone hebes
Globorotalia scitula
Emiliania huxleyi
Liocarcinus pusillus
Henricia sanguinolenta
Halyphysema tumanowiczii
Polycarpa fibrosa
Melita palmata
Calciodinellum elongatum
Nereis splendida
Coryne pusilla
Gyrodinium lachryma
Protoperidinium pentagonum
Dinophysis pulchella
Rhizosolenia semispina
Lauderia confervacea
Lauderia annulata
Laminaria hyperborea
Clavelina lepadiformis
Amphiura chiajei
Carronella pellucida
Galathea squamifera
Nitophyllum punctatum
Monosporus pedicellatus
Philine quadripartita
Philine aperta
Mya truncata
Onoba semicostata
Eudesme virescens
Leitoscoloplos mammosus
Antithamnionella spirographidis
Adalaria loveni
Neoamphitrite affinis
Dipolydora caulleryi
Leuckartiara octona
Protoperidinium pyriforme
Dendronotus frondosus
Spio armata
Harpinia pectinata
Globigerina falconensis
Peridiniella danica
Tripos extensus
Phorbas fictitius
Codium fragile
Eusergestes arcticus
Hesiospina aurantiaca
Myoxocephalus scorpius
Corethron hystrix
Pleuromamma robusta
Augeneria tentaculata
Aslia lefevrei
Alcyonium glomeratum
Spirobranchus lamarcki
Solaster endeca
Varicorbula gibba
Trichobranchus glacialis
Nototropis vedlomensis
Euclymene droebachiensis
Ampelisca diadema
Pseudamussium peslutrae
Epizoanthus couchii
Eupodiscus jonesianus
Temora stylifera
Perophora listeri
Perforatus perforatus
Osmundea hybrida
Osmundea pinnatifida
Galathowenia oculata
Crithionina hispida
Microclymene tricirrata
Paracyatholaimus pentodon
Anomalocera patersonii
Euspira nitida
Edwardsia claparedii
Amphorina farrani
Steromphala umbilicalis
Taonia atomaria
Ensis magnus
Asperococcus bullosus
Scalpellum scalpellum
Alitta virens
Pelonaia corrugata
Lysilla loveni
Lithophyllum crouaniorum
Calciosolenia murrayi
Bodotria arenosa
Pycnogonum litorale
Celleporina caliciformis
Pseudocuma (Pseudocuma) longicorne
Anonyx lilljeborgi
Socarnes filicornis
Dermochelys coriacea
Metridium dianthus
Stomphia coccinea
Arachnanthus sarsi
Strongylocentrotus pallidus
Lacuna parva
Marenzelleria viridis
Odontophoroides paramonhystera
Paranaitis kosteriensis
Globigerinoides tenellus
Heteranomia squamula
Raniceps raninus
Palaemon elegans
Phakellia ventilabrum
Crassicorophium crassicorne
Dodecaceria concharum
Heteromysis (Heteromysis) norvegica
Pomatoschistus pictus
Tripos massiliensis
Aonides oxycephala
Phyllophora pseudoceranoïdes
Tetrastemma robertianae
Palio dubia
Ascolaimus elongatus
Gymnodinium kowalevskii
Hillea fusiformis
Protoceratium reticulatum
Pontosphaera nigra
Pleuromamma borealis
Abra prismatica
Centropages chierchiae
Corynactis viridis
Obelia longissima
Crisularia plumosa
Amphiura filiformis
Asperococcus ensiformis
Spirorbis (Spirorbis) tridentatus
Crystallogobius linearis
